키워드,언론사,기사명,날짜,URL
뉴시스,‘문화재 기후변화 대응 현황 및 방안’ 9일 학술 발표회,2021.09.08.,http://www.newsis.com/view/?id=NISX20210908_0001576419&cID=10701&pID=10700,해외 코로나 현황
뉴스포스트,"[코로나 그래픽] 신규 확진 2,200명대...화요일 발표 기준 최다",2021.09.28.,http://www.newspost.kr/news/articleView.html?idxno=94641,해외 코로나 현황
아주경제,[상보][코로나19] 신규 확진자 1375명…62일째 네 자릿수,2021.09.06.,http://www.ajunews.com/view/20210906093105333,해외 코로나 현황
위클리오늘,해외를 향해 도전하는 간호사를 찾습니다,2021.09.14.,http://www.weeklytoday.com/news/articleView.html?idxno=405018,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 1497명으로 확산 지속, 수도권 1107명",2021.09.14.,https://www.businesspost.co.kr/BP?command=article_view&num=250250,해외 코로나 현황
메디컬월드뉴스,9월 23일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.23.,http://medicalworldnews.co.kr/news/view.php?idx=1510944937,해외 코로나 현황
경상매일신문,"대구시 ""추석 연휴에도 의심증상 있으면 코로나 검사 받으세요""",2021.09.14.,http://www.ksmnews.co.kr/default/index_view_page.php?idx=350000&part_idx=7,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 신규 확진자 27명 발생... 사망 1명,2021.09.15.,http://www.kbsm.net/default/index_view_page.php?idx=323709&part_idx=320,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 1755명으로 약간 줄어, 수도권 1283명",2021.09.12.,https://www.businesspost.co.kr/BP?command=article_view&num=249939,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 47명...사우나발 20명 추가`,2021.09.19.,http://www.kbsm.net/default/index_view_page.php?idx=324016&part_idx=320,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 14일 0시 기준, 신규 확진자 1,497명",2021.09.14.,http://www.cbci.co.kr/news/articleView.html?idxno=419211,해외 코로나 현황
영남일보,"2021년 9월20일, 코로나19 대응 대구시 브리핑 전문",2021.09.20.,https://www.yeongnam.com/web/view.php?key=20210920010002484,해외 코로나 현황
대구일보,"김용판 “국민들은 잘 못가는 해외, 범죄자는 잘 간다”",2021.09.13.,http://www.idaegu.com/newsView/idg202109130018,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 13일 0시 기준, 신규 확진자 1,433명",2021.09.13.,http://www.cbci.co.kr/news/articleView.html?idxno=419178,해외 코로나 현황
후생신보,"코로나 19 신규 확진 1,605명 국내확진 1,577명, 해외유입 28명",2021.09.20.,http://www.whosaeng.com/130262,해외 코로나 현황
천지일보,[광주 코로나 현황] 남구 소재 어린이집 관련 등 오후 2시까지 11명(#5093~51...,2021-10-06,http://www.newscj.com/news/articleView.html?idxno=908133,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 17일 0시 기준),2021.09.17.,http://www.discoverynews.kr/news/articleView.html?idxno=647801,해외 코로나 현황
메디컬월드뉴스,"국내 주요 시도별 코로나19 발생 현황은?…9월 24일 신규 확진자 2,434명, 총...",2021.09.24.,http://medicalworldnews.co.kr/news/view.php?idx=1510944951,해외 코로나 현황
팩트경제신문,[코로나19] 신규확진 1943명 전날보다 136명↓···수도권 77.5%,2021.09.16.,https://www.facten.co.kr/news/articleView.html?idxno=206754,해외 코로나 현황
축산신문,코로나 팬데믹에도 동약 수출 멈춤 없다,2021.09.15.,https://www.chuksannews.co.kr/news/article.html?no=243975,해외 코로나 현황
뉴스포스트,"[코로나 그래픽] 신규 확진 2,383명...월요일 발표 기준 최다",2021.09.27.,http://www.newspost.kr/news/articleView.html?idxno=94623,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 1865명, 이틀째 1800명대 …치명률은 0.87%",2021.09.11.,http://www.getnews.co.kr/news/articleView.html?idxno=549949,해외 코로나 현황
한국금융신문,"KIC, 기관투자자들과 ‘프롭테크’ 업계 현황 및 투자 전략 논의",2021.09.17.,http://www.fntimes.com/html/view.php?ud=2021091711215140676c0eb6f11e_18,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 16일 0시 기준),2021.09.16.,http://www.discoverynews.kr/news/articleView.html?idxno=646668,해외 코로나 현황
일요시사,<추석특집> '코로나 초비상' 총수들의 한가위 플랜,2021.09.17.,https://www.ilyosisa.co.kr/news/article.html?no=231509,해외 코로나 현황
메트로신문,"은행, 국내점포 이어 해외점포까지↓…'혁신금융' 경쟁 더 치열",2021.09.26.,http://www.metroseoul.co.kr/article/20210926500108,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 1597명으로 늘어, 월요일 기준 사상 최대",2021.09.07.,https://www.businesspost.co.kr/BP?command=article_view&num=249101,해외 코로나 현황
뉴스웍스,[코로나 현황] 7번째로 2000명대 기록…수도권 70% 차지,2021.09.09.,http://www.newsworks.co.kr/news/articleView.html?idxno=570207,해외 코로나 현황
쿠키뉴스,코로나19 신규 확진자 1597명… 월요일 기준 역대 최다,2021.09.07.,http://www.kukinews.com/newsView/kuk202109070049,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 10일 0시 기준, 신규 확진자 1,892명",2021.09.10.,http://www.cbci.co.kr/news/articleView.html?idxno=419117,해외 코로나 현황
아이뉴스24,"중앙전파관리소, 해외 전파관리 기관과 첫 포럼…표준화 등 논의",2021.09.07.,http://www.inews24.com/view/1402351,해외 코로나 현황
국제뉴스,코로나19발생현황 중대본 브리핑(9.14) '집단연쇄감염'사례 발표,2021.09.14.,http://www.gukjenews.com/news/articleView.html?idxno=2309712,해외 코로나 현황
천지일보,"코로나19 발생현황, 신규확진 1673명… 3달째 네 자릿수",2021-10-04,http://www.newscj.com/news/articleView.html?idxno=907711,해외 코로나 현황
메가경제,"코로나19 신규확진자 1910명 ""역대 주말 최다 경신""...수도권 1456명 ""10일째...",2021.09.19.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065587960822874,해외 코로나 현황
뉴스한국,5일 코로나19 확진 2028명 늘어…연휴 끝나자 다시 2000명대,2021-10-06,http://www.newshankuk.com/news/content.asp?news_idx=202110060953370103,해외 코로나 현황
국제뉴스,국내 코로나19 신규 확진자 현황 2087명 추가…전일대비 79명 증가,2021.09.18.,http://www.gukjenews.com/news/articleView.html?idxno=2312573,해외 코로나 현황
디스커버리뉴스,"'코로나19' 장기화 이후 국민 문화생활의 변화, 영화 및 공연 상반기 매출 전...",2021.09.23.,http://www.discoverynews.kr/news/articleView.html?idxno=649432,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 17. 00시 기준),2021.09.17.,https://www.sisa-news.com/news/article.html?no=172144,해외 코로나 현황
신아일보,국민은 해외 못 나가는데… 범죄자 국외 도피는 지난해 최다,2021.09.13.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1459682,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 19일 0시 기준),2021.09.19.,http://www.discoverynews.kr/news/articleView.html?idxno=648583,해외 코로나 현황
청년일보,"[금일 산업계 주요기사] 국내 대기업들, 해외 사업서 물린 제재금 2조원...김...",2021-09-30,http://www.youthdaily.co.kr/news/article.html?no=82235,해외 코로나 현황
메디컬월드뉴스,9월 22일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.22.,http://medicalworldnews.co.kr/news/view.php?idx=1510944911,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 16. 00시 기준),2021.09.16.,https://www.sisa-news.com/news/article.html?no=171980,해외 코로나 현황
메디컬월드뉴스,"9월 23일 주요 시도별 코로나19 발생 현황은?…국내 신규 확진자 1,716명, 총...",2021.09.23.,http://medicalworldnews.co.kr/news/view.php?idx=1510944931,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 71명...사우나발 확산세 `비상`,2021.09.18.,http://www.kbsm.net/default/index_view_page.php?idx=324004&part_idx=320,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 71명...사우나발 확산세 `비상`,2021.09.18.,http://www.kbsm.net/default/index_view_page.php?idx=324004&part_idx=320,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규 확진 2050명…일주일 만에 다시 2000명대로,2021.09.08.,http://www.newsworks.co.kr/news/articleView.html?idxno=569819,해외 코로나 현황
제주교통복지신문,해외를 향해 도전하는 간호사를 찾습니다,2021.09.14.,http://www.jejutwn.com/news/article.html?no=90359,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 11일 0시 기준, 신규 확진자 1,865명",2021.09.11.,http://www.cbci.co.kr/news/articleView.html?idxno=419164,해외 코로나 현황
뉴스1,[여행 라이브] 국경 여는 나라 많은데 왜 안가? 실시간 해외여행 현황판도 등...,2021.09.10.,https://www.news1.kr/articles/?4429735,해외 코로나 현황
후생신보,"코로나 19 신규 확진 1,943명 국내 1,921명, 해외유입 22명",2021.09.16.,http://www.whosaeng.com/130177,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 38명 발생,2021.09.07.,http://www.kbsm.net/default/index_view_page.php?idx=322803&part_idx=320,해외 코로나 현황
뉴스프리존,"[국내 코로나19 현황] 전 날보다 162명 줄어나 2,086명 발생.... 89일 연속 네...",2021-10-04,http://www.newsfreezone.co.kr/news/articleView.html?idxno=338603,해외 코로나 현황
메디컬월드뉴스,9월 21일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.21.,http://medicalworldnews.co.kr/news/view.php?idx=1510944898,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 43명 발생,2021.09.06.,http://www.kbsm.net/default/index_view_page.php?idx=322660&part_idx=320,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 43명 발생,2021.09.06.,http://www.kbsm.net/default/index_view_page.php?idx=322660&part_idx=320,해외 코로나 현황
메가경제,"코로나19 신규확진자 1943명·사망 6명...수도권 지역발생 1506명 ""이틀째 80...",2021.09.16.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065579234368590,해외 코로나 현황
천지일보,서울시 코로나19 신규 확진 574명… 2주만에 500명대(종합),2021-10-05,http://www.newscj.com/news/articleView.html?idxno=907757,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 2049명, 이틀째 2000명대... 치명률 0.88%",2021.09.09.,http://www.getnews.co.kr/news/articleView.html?idxno=549594,해외 코로나 현황
뉴스웍스,"[코로나 현황] 신규확진 또 2000명대…2087명, 전날보다 79명 증가",2021.09.18.,http://www.newsworks.co.kr/news/articleView.html?idxno=571987,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규 확진자 1943명…수도권 비중 78.4%,2021.09.16.,http://www.newsworks.co.kr/news/articleView.html?idxno=571461,해외 코로나 현황
뉴스포스트,"[코로나 그래픽] 신규 확진 2,434명...역대 최다",2021.09.24.,http://www.newspost.kr/news/articleView.html?idxno=94612,해외 코로나 현황
후생신보,"코로나 19 신규 확진 환자 2,008명 국내확진 1,973명, 해외유입 35명",2021.09.17.,http://www.whosaeng.com/130227,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 1892명, 66일째 네 자릿수... 치명율 0.87%",2021.09.10.,http://www.getnews.co.kr/news/articleView.html?idxno=549797,해외 코로나 현황
동아일보,"코로나 19로 멈춘 의료 관광, 성남시가 이끌고 기업이 당긴다",2021.09.09.,https://www.donga.com/news/article/all/20210909/109179057/1,해외 코로나 현황
국제뉴스,코로나19 국내발생현황 중대본 브리핑(9.12)'집단감염 사례',2021.09.12.,http://www.gukjenews.com/news/articleView.html?idxno=2307841,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 1597명, 월요일 기준 최다... 치명률은 0.8...",2021.09.07.,http://www.getnews.co.kr/news/articleView.html?idxno=549149,해외 코로나 현황
메디컬월드뉴스,"9월 22일 국내 주요 시도별 코로나19 발생 현황은?…신규 확진자 1,720명, 총...",2021.09.22.,http://medicalworldnews.co.kr/news/view.php?idx=1510944908,해외 코로나 현황
핀포인트뉴스,"코로나19 이후 해외무역 사기 급증, 올해만 벌써 97건 ‘비상’",2021.09.17.,http://www.pinpointnews.co.kr/view.php?ud=202109171359264427f090c8dbcb_45,해외 코로나 현황
리버티코리아포스트,"위드코로나, 팬데믹의 종결? 새로운 고통의 시작? ···국가운영 계속 홍남기...",2021.09.24.,http://www.lkp.news/news/articleView.html?idxno=17577,해외 코로나 현황
아주경제,[상보][코로나19] 신규 확진자 2050명…일주일만에 다시 2000명대,2021.09.08.,http://www.ajunews.com/view/20210908093100718,해외 코로나 현황
노컷뉴스,코로나19 신규확진 2049명…이틀 연속 2천명대·65일째 네 자릿수(종합),2021.09.09.,https://www.nocutnews.co.kr/news/5621883,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 15일 0시 기준),2021.09.15.,http://www.discoverynews.kr/news/articleView.html?idxno=645479,해외 코로나 현황
YTN,"[뉴스라이브] ""10명 중 6명 찬성""...'위드 코로나' 가기 위한 출구 전략은?",2021.09.06.,https://www.ytn.co.kr/_ln/0103_202109061019248759,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 12일 0시 기준, 신규 확진자 1,755명",2021.09.12.,http://www.cbci.co.kr/news/articleView.html?idxno=419170,해외 코로나 현황
메디컬월드뉴스,9월 19일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.09.19.,http://medicalworldnews.co.kr/news/view.php?idx=1510944887,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 1892명으로 약간 줄어, 수도권 1386명 확산",2021.09.10.,https://www.businesspost.co.kr/BP?command=article_view&num=249767,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 50명 발생,2021.09.09.,http://www.kbsm.net/default/index_view_page.php?idx=323095&part_idx=320,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 9일 0시 기준, 신규 확진자 국내 2,018명 해외유입 ...",2021.09.09.,http://www.cbci.co.kr/news/articleView.html?idxno=419095,해외 코로나 현황
